offset,x,y,z,lat,lon
46860,228376.42,-1537593.5,2711.9648,75.7216987999606,-36.55170894596959
46880,228358.31,-1537585.1,2712.0359,75.72179855941316,-36.552323734628565
46900,228340.19,-1537576.6,2712.0626,75.72189923018496,-36.552938355111465
46920,228322.08,-1537568.2,2712.0894,75.72199898642467,-36.55355316116265
46940,228303.96,-1537559.8,2712.125,75.7220987544148,-36.55416834049312
46960,228285.85,-1537551.4,2712.1953,75.7221985074399,-36.554783163901384
46980,228267.73,-1537542.9,2712.2656,75.72229917178672,-36.55539781928757
47000,228249.61,-1537534.5,2712.3219,75.72239893495302,-36.55601302470021
47020,228231.5,-1537526.1,2712.34,75.72249868315706,-36.556627874181295
47040,228213.38,-1537517.7,2712.3581,75.72259844310653,-36.55724309695766
47060,228195.27,-1537509.2,2712.3957,75.72269908767538,-36.557857422629695
47080,228177.15,-1537500.8,2712.4712,75.72279884440951,-36.5584726628053
47100,228159.04,-1537492.4,2712.5468,75.72289858618508,-36.55908754703685
47120,228140.92,-1537484.0,2712.6159,75.72299833970209,-36.55970280457652
47140,228122.8,-1537475.6,2712.6705,75.72309809161001,-36.560318070799845
47160,228104.69,-1537467.1,2712.725,75.72319872815005,-36.560932440079824
47180,228086.57,-1537458.7,2712.7802,75.72329847684226,-36.561547723702816
47200,228068.46,-1537450.3,2712.8368,75.72339821058057,-36.56216265136618
47220,228050.34,-1537441.9,2712.8934,75.72349795605531,-36.56277795235364
47240,228032.23,-1537433.4,2712.9455,75.72359858617237,-36.56339235652655
47260,228014.11,-1537425.0,2712.9783,75.72369832843113,-36.564007674914016
47280,227996.0,-1537416.6,2713.0111,75.72379805573966,-36.5646226373294
47300,227977.88,-1537408.2,2713.056,75.72389779478067,-36.565237973081686
47320,227959.76,-1537399.8,2713.1328,75.72399753221225,-36.56585331751803
47340,227941.65,-1537391.3,2713.2096,75.72409815429889,-36.56646776530084
47360,227923.53,-1537382.9,2713.2951,75.72419788851414,-36.56708312713761
47380,227905.42,-1537374.5,2713.3959,75.7242976077838,-36.56769813298671
47400,227887.3,-1537366.1,2713.4968,75.72439733878092,-36.56831351218871
47420,227869.19,-1537357.6,2713.5454,75.7244979544433,-36.56892799486602
47440,227851.07,-1537349.2,2713.5668,75.72459768222379,-36.569543391468805
47460,227832.95,-1537340.8,2713.5883,75.7246974083946,-36.57015879675592
47480,227814.84,-1537332.4,2713.6433,75.7247971196245,-36.57077384603979
47500,227796.72,-1537323.9,2713.7083,75.7248977421923,-36.57138872830311
47520,227778.61,-1537315.5,2713.7733,75.7249974502072,-36.57200379498177
47540,227760.49,-1537307.1,2713.8203,75.72509716994256,-36.57261923503575
47560,227742.38,-1537298.7,2713.8618,75.7251968747407,-36.57323431907402
47580,227724.26,-1537290.3,2713.9032,75.72529659125732,-36.573849776493994
47600,227706.14,-1537281.8,2713.9536,75.72539720578754,-36.574464702385846
47620,227688.03,-1537273.4,2714.0046,75.72549690576143,-36.57507981250077
47640,227669.91,-1537265.0,2714.0554,75.72559661745079,-36.57569529600701
47660,227651.8,-1537256.6,2714.1035,75.72569631420754,-36.57631042348196
47680,227633.68,-1537248.1,2714.1516,75.72579692230781,-36.57692538428321
47700,227615.57,-1537239.7,2714.2021,75.72589661584892,-36.5775405291537
47720,227597.45,-1537231.3,2714.2947,75.72599632110153,-36.57815604742833
47740,227579.34,-1537222.9,2714.3873,75.72609601142526,-36.5787712096592
47760,227561.22,-1537214.4,2714.4777,75.72619661309496,-36.57938620537055
47780,227543.1,-1537206.0,2714.5315,75.72629631351954,-36.580001749732325
47800,227524.99,-1537197.6,2714.5852,75.72639599901805,-36.58061693804099
47820,227506.87,-1537189.2,2714.6381,75.72649569622303,-36.58123249976978
47840,227488.76,-1537180.8,2714.6867,75.72659537850377,-36.581847705439245
47860,227470.64,-1537172.3,2714.7353,75.72669597213358,-36.58246274478194
47880,227452.53,-1537163.9,2714.7853,75.72679565119806,-36.58307796784772
47900,227434.41,-1537155.5,2714.8434,75.72689534196499,-36.58369356434641
47920,227416.29,-1537147.1,2714.9016,75.72699503112146,-36.58430916953043
47940,227398.18,-1537138.6,2714.9528,75.7270956050094,-36.58492387902768
47960,227380.06,-1537130.2,2714.9788,75.72719529094736,-36.585539501614676
47980,227361.95,-1537121.8,2715.0047,75.72729496196759,-36.586154768120515
48000,227343.83,-1537113.4,2715.0418,75.7273946446853,-36.586770408075274
48020,227325.72,-1537105.0,2715.1114,75.72749431248714,-36.587385691942664
48040,227307.6,-1537096.5,2715.1809,75.7275948916436,-36.58800080983034
48060,227289.49,-1537088.1,2715.2517,75.72769455622851,-36.588616111094815
48080,227271.37,-1537079.7,2715.3242,75.72779423250692,-36.589231785821
48100,227253.25,-1537071.3,2715.3968,75.7278939071745,-36.589847469232886
48120,227235.14,-1537062.8,2715.4425,75.72799446659648,-36.59046225724825
48140,227217.02,-1537054.4,2715.4687,75.72809413804494,-36.59107795806388
48160,227198.91,-1537046.0,2715.4949,75.728193794584,-36.591693302770324
48180,227180.79,-1537037.6,2715.5416,75.72829346281158,-36.592309020954474
48200,227162.68,-1537029.1,2715.602,75.72839401580369,-36.59292384387113
48220,227144.56,-1537020.7,2715.6623,75.72849368081182,-36.593539579459375
48240,227126.44,-1537012.3,2715.7286,75.7285933442089,-36.594155323733595
48260,227108.33,-1537003.9,2715.7984,75.72869299270124,-36.59477071188306
48280,227090.21,-1536995.5,2715.8681,75.72879265287708,-36.595386473526226
48300,227072.1,-1536987.0,2715.9118,75.72889319783019,-36.596001340063225
48320,227053.98,-1536978.6,2715.9482,75.72899285478624,-36.5966171191109
48340,227035.87,-1536970.2,2715.9846,75.72909249684126,-36.59723254202135
48360,227017.75,-1536961.8,2716.043,75.72919215057577,-36.59784833843831
48380,226999.63,-1536953.3,2716.1059,75.72929270238562,-36.5984636047079
48400,226981.52,-1536944.9,2716.1689,75.72939233961219,-36.59907905369996
