dist,accum,lat,lon,x,y
0.0,0.10779402609728307,75.48206742897315,-35.31039680369188,266068.1898316707,-1558265.518547992
4.796468878438989,0.10784243815456054,75.48209746138977,-35.31051934752331,266064.30093152064,-1558262.8307389838
9.593230307574796,0.10789096177015962,75.48212749405243,-35.31064190525531,266060.4116615139,-1558260.1429585416
14.389950935615323,0.10793960202335161,75.48215752654667,-35.310764461853374,266056.5224382169,-1558257.4551818015
19.186438188117904,0.1079883524138104,75.48218755600263,-35.31088701888077,266052.6332722505,-1558254.7677272412
23.982868856761616,0.10803718872768345,75.48221758396976,-35.31100957912993,266048.7440589795,-1558252.080439798
28.779540937714756,0.1080860681457358,75.48224761132026,-35.3111321540845,266044.8544699384,-1558249.3932782086
33.576108364586965,0.10813493014611288,75.482277638019,-35.31125472659922,266040.9649720708,-1558246.70616667
38.37287503915179,0.10818370236408865,75.48230766529608,-35.311377307058784,266037.0752601738,-1558244.01902
43.16936750680118,0.10823231180574705,75.48233768952045,-35.31149988596273,266033.1856598546,-1558241.3321878563
47.96545609284861,0.10828069367212208,75.48236771058389,-35.311622457257144,266029.2963377599,-1558238.6456538702
52.76226839295457,0.10832880028931967,75.48239773459544,-35.31174505345525,266025.4062965416,-1558235.958906501
57.55884778974969,0.10837660255275153,75.48242775594683,-35.31186764863038,266021.5163451451,-1558233.2724335596
62.35561192460652,0.10842408689692551,75.48245777824718,-35.31199024958199,266017.62623183196,-1558230.5858752255
67.15194030464274,0.10847125415328951,75.48248779654371,-35.31211284461383,266013.7363663891,-1558227.899714298
71.94829623843077,0.10851811369027613,75.48251781422972,-35.312235443645726,266009.84641621134,-1558225.2136288474
76.74503250683205,0.10856466976750578,75.48254783252344,-35.31235805954757,266005.95600873476,-1558222.527546511
81.54144797652806,0.10861091501657459,75.48257784678508,-35.31248067537694,266002.06569062435,-1558219.8418917938
86.33828824738237,0.10865682999969575,75.48260786405856,-35.312603300937326,265998.17506486096,-1558217.1559463239
91.13445197282972,0.10870238801181907,75.48263787477438,-35.31272591849544,265994.28479087545,-1558214.4706655492
95.93090910356894,0.10874756562200208,75.48266788786395,-35.31284854170916,265990.3943318846,-1558211.7851443
100.72737306686132,0.10879235300733343,75.48269789879674,-35.312971173904806,265986.5036812974,-1558209.0998893364
105.52384740543215,0.10883675808585153,75.48272790878407,-35.31309381054494,265982.61294008925,-1558206.4147482289
110.32010978952471,0.10888080235524447,75.48275791691557,-35.31321644407445,265978.7223305793,-1558203.729784628
115.11654232655259,0.10892451594849066,75.48278792458197,-35.313339088153796,265974.8314555164,-1558201.0449111343
119.91324083884415,0.10896793232709916,75.48281793373631,-35.31346173996672,265970.94035533845,-1558198.3599028673
124.70938960303152,0.10901108336050055,75.48284793763817,-35.31358438502382,265967.0495488661,-1558195.6754235432
129.50594709428066,0.10905400113643089,75.48287794314653,-35.31370704447743,265963.15833388205,-1558192.9908275174
134.30228177451625,0.10909673208702338,75.4829079464721,-35.313829701549835,265959.26723680866,-1558190.3064478433
139.09878810404797,0.10913934548815177,75.48293794957276,-35.313952368310495,265955.3758931691,-1558187.6221282198
143.89525661851368,0.10918193369935315,75.48296795178098,-35.31407503690268,265951.4845289878,-1558184.9379045689
148.69169156590038,0.10922460958536286,75.48299795231125,-35.31419771059298,265947.5930699673,-1558182.2538772358
153.48831971420077,0.10926750390113214,75.48302795303401,-35.31432039342296,265943.7013715752,-1558179.56986214
158.28439962561197,0.109310768638413,75.48305794877449,-35.314443068518145,265939.80998849886,-1558176.886342138
163.08083060446765,0.10935458308833478,75.48308794573975,-35.31456575661544,265935.9182419034,-1558174.2027403489
167.87734874210076,0.10939914302356156,75.48311794286603,-35.31468844868304,265932.0263971025,-1558171.519130214
172.67359108368052,0.10944465487814459,75.48314793710702,-35.314811138455184,265928.13468087674,-1558168.8358130082
177.47014089890408,0.1094913420565484,75.48317793156437,-35.31493384297395,265924.2425723568,-1558166.1525314683
182.26630214769028,0.10953944886762793,75.4832079225201,-35.315056541966136,265920.35069168825,-1558163.4695947014
187.06255527779632,0.10958924912276746,75.48323791338075,-35.3151792461592,265916.4586840877,-1558160.786683068
191.85920309848385,0.10964108967366704,75.48326790577605,-35.315301964324966,265912.5662808435,-1558158.1036605397
196.65542232912088,0.10969539313702159,75.4832978939806,-35.315424677644884,265908.67409968906,-1558155.4210606762
201.4518955947265,0.1097526687417595,75.48332788262385,-35.315547402179575,265904.78161817737,-1558152.7384559682
206.24800247788284,0.10981352334939548,75.48335786723979,-35.315670124335256,265900.88928864215,-1558150.056267651
211.0444367397864,0.10987861561112196,75.48338785387801,-35.31579285521043,265896.99669730215,-1558147.3738911708
215.84099655867837,0.10994853201569896,75.48341783941544,-35.3159155968725,265893.1038457339,-1558144.6916748087
220.63731679445291,0.11002354057894445,75.4834478224376,-35.316038336604294,265889.2111059536,-1558142.0097129403
225.43325300948203,0.11010211161373153,75.48347780216677,-35.31616107022287,265885.3186061058,-1558139.328070498
230.22959509575517,0.11018101170676409,75.48350778247661,-35.31628382207515,265881.4256123982,-1558136.64644038
235.02589144715228,0.11025886433752571,75.48353776228592,-35.316406573838314,265877.53264312283,-1558133.9648548076
239.82232819604212,0.11033409780453261,75.48356774108122,-35.31652933678869,265873.6394011268,-1558131.2834217947
244.61863415431557,0.11040509344978489,75.48359771897528,-35.31665209696441,265869.7462640102,-1558128.6020643201
249.4146396801343,0.11047031394741634,75.48362769301225,-35.31677485738434,265865.8532043714,-1558125.9211169449
254.2108603734479,0.1105283927619719,75.48365766706225,-35.3168976287303,265861.9598601096,-1558123.2402095364
259.00729103247255,0.11057832059591076,75.48368764151799,-35.317020409217704,265858.0662724897,-1558120.5592912189
263.80326115730355,0.11061951049807128,75.48371761174135,-35.31714318342173,265854.17294680333,-1558117.8787934121
268.5995576318518,0.11065175777360536,75.48374758395993,-35.31726596639927,265850.2793583532,-1558115.1981106158
273.3957692762946,0.11067510926338518,75.48377755362517,-35.31738875530661,265846.3856686373,-1558112.5177229098
278.1921259127516,0.11068960406674433,75.48380752247182,-35.31751155486728,265842.49171710486,-1558109.8374640828
282.98842058521416,0.11069514385364745,75.48383749072693,-35.317634353882376,265838.5978041,-1558107.15725755
287.7847614071647,0.11069155984745839,75.48386745759265,-35.31775716083776,265834.7037136186,-1558104.4772292045
292.58077627170036,0.11067868533122487,75.48389742172928,-35.3178799623824,265830.8098335175,-1558101.7974623926
297.3768171912845,0.11065640035521178,75.4839273852172,-35.3180027679907,265826.91586765565,-1558099.1177754593
302.1731827356624,0.1106248333099363,75.48395734830119,-35.31812559159519,265823.021432624,-1558096.4382064966
306.96942864575317,0.11058454081257311,75.48398731099465,-35.318248410999395,265819.1271317853,-1558093.7586510703
311.7658018880247,0.11053652277030827,75.48401727236276,-35.318371242139605,265815.23254906555,-1558091.0792844945
316.5618131511327,0.11048215428798665,75.4840472308222,-35.318494066769354,265811.3382099487,-1558088.4001938216
321.35800947342636,0.11042300702251336,75.48407718990045,-35.318616898469735,265807.4436798499,-1558085.721059515
326.15429988767875,0.11036058730480186,75.48410714777275,-35.31873973978479,265803.54892334796,-1558083.0420912644
330.9504614929044,0.11029608316673703,75.48413710390523,-35.31886258167583,265799.654196115,-1558080.3633050337
335.74688077341847,0.11023051282794731,75.48416705974857,-35.31898543777694,265795.7591005524,-1558077.6846067493
340.5429079567069,0.11016486836501763,75.48419701294577,-35.319108284847694,265791.864312256,-1558075.006144209
345.33908923655014,0.11010002605703126,75.48422696569756,-35.31923114157207,265787.969282427,-1558072.327765424
350.1354333962877,0.11003678600078093,75.48425691859045,-35.319354006113365,265784.0740501626,-1558069.6493982659
354.931349525459,0.10997595531954396,75.48428686688412,-35.31947686740555,265780.17900407955,-1558066.9715054755
359.7272890717981,0.10991817669228032,75.48431681434552,-35.31959973333858,265776.2838599346,-1558064.2937151382
364.5237400762814,0.10986386333380349,75.48434676509022,-35.319722612274916,265772.38831419183,-1558061.6156197188
369.31987056180486,0.10981326288776955,75.48437671243681,-35.31984548866172,265768.49291338446,-1558058.9378716554
374.1158291134931,0.10976632886074879,75.48440665724587,-35.31996836656557,265764.59753100766,-1558056.2603964854
378.91189077136914,0.10972265319105527,75.48443660130603,-35.320091252756264,265760.70194988005,-1558053.583031633
383.70773772104457,0.10968148483081999,75.48446654262943,-35.32021413910418,265756.80642784445,-1558050.9059549707
388.50411728982056,0.10964184349162807,75.48449648695308,-35.32033704060671,265752.9104509522,-1558048.228613894
393.3003392897679,0.10960285485423961,75.48452642911414,-35.320459942887446,265749.01450564445,-1558045.5515016164
398.09653939821294,0.10956385373528273,75.48455636950608,-35.320582851179964,265745.11844232585,-1558042.8745997439
402.892540583321,0.10952429449062066,75.48458630756095,-35.32070575886592,265741.2224514732,-1558040.1979391696
